idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7
387,387,A22FS22LAPMD8W,A22FS22LAPMD8W,3,3,319,319,"Taking part in this research will not affect medical care should you wish to not take part, it is voluntary.","Taking part in this research will not affect medical care should you wish to not take part, it is voluntary.","2019-08-26 16:33:10","2019-08-26 16:33:10",123,123,32,32
388,388,A22FS22LAPMD8W,A22FS22LAPMD8W,3,3,333,333,"Taking part will potentially not benefit you directly, the results will help further research for prostate cancer however.","Taking part will potentially not benefit you directly, the results will help further research for prostate cancer however.","2019-08-26 16:34:18","2019-08-26 16:34:18",123,123,32,32
389,389,A22FS22LAPMD8W,A22FS22LAPMD8W,3,3,324,324,"The questionnaire can be completed at the workshop, or returned afterwards in a provided freepost envelope.","The questionnaire can be completed at the workshop, or returned afterwards in a provided freepost envelope.","2019-08-26 16:38:35","2019-08-26 16:38:35",123,123,33,33
390,390,A22FS22LAPMD8W,A22FS22LAPMD8W,3,3,341,341,"The information collected during the study and the results published will not identify you.","The information collected during the study and the results published will not identify you.","2019-08-26 16:39:22","2019-08-26 16:39:22",123,123,33,33
391,391,A22FS22LAPMD8W,A22FS22LAPMD8W,3,3,343,343,"All personal details will be stored securely and will only be accessible to authorised members of the University of Southampton research team.","All personal details will be stored securely and will only be accessible to authorised members of the University of Southampton research team.","2019-08-26 16:40:02","2019-08-26 16:40:02",123,123,33,33
392,392,A22FS22LAPMD8W,A22FS22LAPMD8W,4,4,406,406,"A member of the clinical team will provide you with information and answer any questions you have.","A member of the clinical team will provide you with information and answer any questions you have.","2019-08-26 16:45:37","2019-08-26 16:45:37",123,123,43,43
393,393,A22FS22LAPMD8W,A22FS22LAPMD8W,4,4,411,411,"Participants will complete a questionnaire after diagnosis and treatment to find out health and well-being.","Participants will complete a questionnaire after diagnosis and treatment to find out health and well-being.","2019-08-26 16:46:20","2019-08-26 16:46:20",123,123,43,43
394,394,ARYZT0RO8N5P1,ARYZT0RO8N5P1,2,2,232,232,"Once you have read the information sheet and have your questions answered, you'll be asked if you are willing to take part.","Once you have read the information sheet and have your questions answered, you'll be asked if you are willing to take part.","2019-08-26 16:46:53","2019-08-26 16:46:53",123,123,22,22
395,395,ARYZT0RO8N5P1,ARYZT0RO8N5P1,2,2,2112,2112,"We'll let your GP know that you're taking part in a study, we also may contact your GP before sending you the questionnaire regarding post-study
to make sure we have the right information.","We'll let your GP know that you're taking part in a study, we also may contact your GP before sending you the questionnaire regarding post-study
to make sure we have the right information.","2019-08-26 16:47:46","2019-08-26 16:47:46",123,123,22,22
396,396,A22FS22LAPMD8W,A22FS22LAPMD8W,4,4,433,433,"The study is also gathering data for the TrueNTH Global Registry project, an NHS project. This project collects clinical and treatment data from UK health bodies.","The study is also gathering data for the TrueNTH Global Registry project, an NHS project. This project collects clinical and treatment data from UK health bodies.","2019-08-26 16:47:59","2019-08-26 16:47:59",123,123,43,43
397,397,ARYZT0RO8N5P1,ARYZT0RO8N5P1,2,2,227,227,"Some studies collect data about people from their medical records, but we think it's important to find out about yourself by using your own perspective, we'll do this by looking at your responses to the questionnaires.","Some studies collect data about people from their medical records, but we think it's important to find out about yourself by using your own perspective, we'll do this by looking at your responses to the questionnaires.","2019-08-26 16:48:46","2019-08-26 16:48:46",123,123,22,22
398,398,A22FS22LAPMD8W,A22FS22LAPMD8W,2,2,232,232,"If your questions have been answered on the info sheet, indicate whether you are happy to take part in the study.","If your questions have been answered on the info sheet, indicate whether you are happy to take part in the study.","2019-08-26 16:53:02","2019-08-26 16:53:02",123,123,22,22
399,399,A22FS22LAPMD8W,A22FS22LAPMD8W,2,2,2112,2112,"Your GP will be informed you are taking part, and may contact your GP before the questionnaire if your details have changed.","Your GP will be informed you are taking part, and may contact your GP before the questionnaire if your details have changed.","2019-08-26 16:53:57","2019-08-26 16:53:57",123,123,22,22
400,400,A22FS22LAPMD8W,A22FS22LAPMD8W,2,2,227,227,"Many studies collect data from medical and hospital records. But we feel it is important to get your perspective on your health from questionnaires.","Many studies collect data from medical and hospital records. But we feel it is important to get your perspective on your health from questionnaires.","2019-08-26 16:54:39","2019-08-26 16:54:39",123,123,22,22
401,401,A2XD5QTL6H2LIY,A2XD5QTL6H2LIY,2,2,232,232,"You will be asked whether you are happy to take part in the study after you have read the information sheet and had any questions answered.","You will be asked whether you are happy to take part in the study after you have read the information sheet and had any questions answered.","2019-08-26 16:55:06","2019-08-26 16:55:06",123,123,22,22
402,402,A2XD5QTL6H2LIY,A2XD5QTL6H2LIY,2,2,2112,2112,"In case you have moved or details have changed we may contact your GP before mailing out the follow questionnaire.","In case you have moved or details have changed we may contact your GP before mailing out the follow questionnaire.","2019-08-26 16:56:07","2019-08-26 16:56:07",123,123,22,22
403,403,A2XD5QTL6H2LIY,A2XD5QTL6H2LIY,2,2,227,227,"We believe it is more important to find out about your health and well-being from your perspective instead of collecting data from medical and clinical records like other studies. ","We believe it is more important to find out about your health and well-being from your perspective instead of collecting data from medical and clinical records like other studies. ","2019-08-26 16:57:20","2019-08-26 16:57:20",123,123,22,22
404,404,AZJJM4MLJN12F,AZJJM4MLJN12F,4,4,418,418,"The affect a diagnosis of prostate cancer and its treatment has on an individual's health is of great interest.","The affect a diagnosis of prostate cancer and its treatment has on an individual's health is of great interest.","2019-08-26 16:58:13","2019-08-26 16:58:13",123,123,42,42
405,405,AZJJM4MLJN12F,AZJJM4MLJN12F,4,4,472,472,"Your identifiable information will be kept for 10 years after this study has been completed.","Your identifiable information will be kept for 10 years after this study has been completed.","2019-08-26 16:58:59","2019-08-26 16:58:59",123,123,42,42
406,406,AZJJM4MLJN12F,AZJJM4MLJN12F,4,4,455,455,"As this task is carried out in the public interest, processing your information for trials is necessary for the performance of this task.","As this task is carried out in the public interest, processing your information for trials is necessary for the performance of this task.","2019-08-26 17:00:18","2019-08-26 17:00:18",123,123,42,42
407,407,A2XD5QTL6H2LIY,A2XD5QTL6H2LIY,2,2,2100,2100,"Your NHS and hospital numbers will be used to track routine NHS data if you have agreed, but your name will be removed.","Your NHS and hospital numbers will be used to track routine NHS data if you have agreed, but your name will be removed.","2019-08-26 17:03:09","2019-08-26 17:03:09",123,123,23,23
408,408,A2XD5QTL6H2LIY,A2XD5QTL6H2LIY,2,2,234,234,"The questionnaire can be handed into the nurse or researcher once completed during your hospital visit or taken home to complete and returned by post with a pre-paid envelope. ","The questionnaire can be handed into the nurse or researcher once completed during your hospital visit or taken home to complete and returned by post with a pre-paid envelope. ","2019-08-26 17:05:06","2019-08-26 17:05:06",123,123,23,23
409,409,A2XD5QTL6H2LIY,A2XD5QTL6H2LIY,2,2,283,283,"Agreeing to take part in a research study means that information about your health and care may be provided to other researchers inside and outside of this organisation.","Agreeing to take part in a research study means that information about your health and care may be provided to other researchers inside and outside of this organisation.","2019-08-26 17:06:43","2019-08-26 17:06:43",123,123,23,23
410,410,A1ZSZ9LDHAYECQ,A1ZSZ9LDHAYECQ,4,4,418,418,"We are interested in how the diagnosis and treatment of prostrate cancer affects a person's health and wellbeing","We are interested in how the diagnosis and treatment of prostrate cancer affects a person's health and wellbeing","2019-08-26 17:19:34","2019-08-26 17:19:34",123,123,42,42
411,411,A1ZSZ9LDHAYECQ,A1ZSZ9LDHAYECQ,4,4,472,472,"Your hospital will keep information from this study  for 10 years after its completion.","Your hospital will keep information from this study  for 10 years after its completion.","2019-08-26 17:21:01","2019-08-26 17:21:01",123,123,42,42
412,412,A1ZSZ9LDHAYECQ,A1ZSZ9LDHAYECQ,4,4,455,455,"Under data protection rules information obtained from trials should be processed for tasked carried out in the public interest.","Under data protection rules information obtained from trials should be processed for tasked carried out in the public interest.","2019-08-26 17:25:46","2019-08-26 17:25:46",123,123,42,42
413,413,A2CB5XA034TM3P,A2CB5XA034TM3P,4,4,418,418,"We want to find out how a persons health and well-being are affected by the diagnosis and treatment of prostate cancer","We want to find out how a persons health and well-being are affected by the diagnosis and treatment of prostate cancer","2019-08-26 17:26:16","2019-08-26 17:26:16",123,123,42,42
414,414,A2CB5XA034TM3P,A2CB5XA034TM3P,4,4,472,472,"The information about you in this study will be kept by the hospital for 10 years after the study is finished","The information about you in this study will be kept by the hospital for 10 years after the study is finished","2019-08-26 17:27:09","2019-08-26 17:27:09",123,123,42,42
415,415,A2CB5XA034TM3P,A2CB5XA034TM3P,4,4,455,455,"We abide by the General Data Protection Regulation (GDPR) with regards to processing your information that is needed for the performance of this study","We abide by the General Data Protection Regulation (GDPR) with regards to processing your information that is needed for the performance of this study","2019-08-26 17:28:34","2019-08-26 17:28:34",123,123,42,42
416,416,A2T63C3AQSLSGA,A2T63C3AQSLSGA,4,4,418,418,"Our research is focussing on how a diagnosis of prostate cancer, and its subsequent treatment, can affect a person's health.","Our research is focussing on how a diagnosis of prostate cancer, and its subsequent treatment, can affect a person's health.","2019-08-26 18:27:11","2019-08-26 18:27:11",123,123,42,42
417,417,A2T63C3AQSLSGA,A2T63C3AQSLSGA,4,4,472,472,"Your hospital will keep records about your participation for 10 years after the study is complete.","Your hospital will keep records about your participation for 10 years after the study is complete.","2019-08-26 18:27:47","2019-08-26 18:27:47",123,123,42,42
418,418,A2T63C3AQSLSGA,A2T63C3AQSLSGA,4,4,455,455,"Processing your information for the trial is necessary under the terms or the European GDPR legislation. The relevant sections concern purposes in the public interest, scientific and historial research. See Article 89(1) for further details.","Processing your information for the trial is necessary under the terms or the European GDPR legislation. The relevant sections concern purposes in the public interest, scientific and historial research. See Article 89(1) for further details.","2019-08-26 18:29:47","2019-08-26 18:29:47",123,123,42,42
