Id,Reviser,Leaflet,Sentence,Revised Sentence,Submission Time,Group,Flag
610,A398EWYF8HJEDA,4,455,"You information from this trial will be processed, and this is necessary for research that is in the public interest.",2019-08-29 19:27:35,142,123
611,A2T63C3AQSLSGA,2,2100,"If you agreed that we could collect standard NHS data, we will track it with your NHS and hospital numbers. We will remove any references to your name.",2019-08-29 19:29:01,123,123
612,A2T63C3AQSLSGA,2,234,"You may either fill in the questionnaire whilst you are in hopsital (handing it to a researcher or nurse), or you may take it home and return it in the provided pre-paid envelope.",2019-08-29 19:30:04,123,123
613,A2T63C3AQSLSGA,2,283,Part of agreeing to take part in research means that we may provide your information to other researchers in this organisation and others.,2019-08-29 19:30:47,123,123
614,A398EWYF8HJEDA,2,2100,"Should you agree for us to collect routine data on your health, this will be tracked by your NHS and hospital number, but all references to your name will be removed.",2019-08-29 19:38:15,123,123
615,A398EWYF8HJEDA,2,234,You may either complete the questionnaire during your hospital visit and hand it to the nurse or researcher; or you can take it home to complete and return it in the pre-paid envelope,2019-08-29 19:39:27,123,123
616,A398EWYF8HJEDA,2,283,"When you agree to take part in a research study, information that we collect about your health and care may be shared with other researchers in this and other organisations.",2019-08-29 19:40:11,123,123
617,A1KCKKMDKHADNC,2,2100,By agreeing for us to collect NHS data this will be tracked and your name removed.,2019-08-29 21:33:17,123,123
618,A1KCKKMDKHADNC,2,234,Once you have competed the questionnaire hand it to a nurse or researcher or take it home and post it in the pre-paid envelope.,2019-08-29 21:34:43,123,123
619,A1KCKKMDKHADNC,2,283,"If you take part in the study, your health and care information may be provided to other researchers running research studies in other organisations.",2019-08-29 21:35:58,123,123
620,A3KS9SFKQR3XVY,2,2100,"Upon agreement of sharing your NHS data, we will track your hospital numbers, but your name will be removed.",2019-08-29 22:20:46,123,123
621,A3KS9SFKQR3XVY,2,234,"Your questionnaire can be completed at the hospital and submitted to the nurse or researcher, or can be completed at home and returned via the pre-paid envelope provided.",2019-08-29 22:23:52,123,123
622,A3KS9SFKQR3XVY,2,283,"Once you take part in the research study, your health and care information will be shared will research studies in this organization and other organizations.",2019-08-29 22:27:32,123,123
623,A3L6JNFBB7DQBO,2,2100,We will record your NHS data using your NHS and hospital number. Your name will be removed.,2019-08-30 07:25:43,123,123
624,A3L6JNFBB7DQBO,2,234,You can complete the questionnaire during your hospital visit or at home and return it using the prepaid envelope.,2019-08-30 07:26:52,123,123
625,A3L6JNFBB7DQBO,2,283,"The information about your health and care may be shared with other researchers, either in this organisation or in other organisations.",2019-08-30 07:28:13,123,123
626,A13T8GV5PDF82B,4,406,The nurse will go through the information sheet and answer any questions you have.,2019-08-30 11:32:40,143,123
627,A13T8GV5PDF82B,4,411,We're asking participants to fill out questionnaires about their health after treatment.,2019-08-30 11:33:25,143,123
628,A13T8GV5PDF82B,4,433,We are collecting information for the TrueNTH Global Registry project that is collected by the NHS.,2019-08-30 11:34:01,143,123
629,A2KMK30K2TDDNH,3,324,The questionnaire can be completed at the end of the session or at home and returned to us in a free post envelope. ,2019-08-30 11:34:36,133,123
630,A2KMK30K2TDDNH,3,341,None of the information collected about you or the results published will identify you personally,2019-08-30 11:35:29,133,123
631,A3L6JNFBB7DQBO,3,324,Please complete this questionnaire now and hand it over to the nurse. You can also return it using the Freepost envelope given. ,2019-08-30 11:36:19,133,123
632,A2KMK30K2TDDNH,3,343,All personal details you provide will be stored securely in filing cabinets or password protected computers which are only accessible by members of the University research team.,2019-08-30 11:36:41,133,123
633,A3L6JNFBB7DQBO,3,341,All information and results collected will remain anonymous.,2019-08-30 11:37:29,133,123
634,A3L6JNFBB7DQBO,3,343,All personal information will be protected and shared only within the university staff.,2019-08-30 11:39:31,133,123
635,A2XD5QTL6H2LIY,3,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned in the provided freepost envelope.",2019-08-30 11:43:14,133,123
636,A2XD5QTL6H2LIY,3,341,None of the data collected during the study or published results will identify you personally.,2019-08-30 11:44:36,133,123
637,A2XD5QTL6H2LIY,3,343,All personal details will be held securely in locked filling cabinets and password protected computers and only accessible by members of the University of Southampton research team.,2019-08-30 11:46:42,133,123
638,AXID3RPK6NZT6,4,406,Our team will answer any questions you may have.,2019-08-30 11:51:11,143,123
639,A13T8GV5PDF82B,3,324,The questionnaire can be completed at the end of the session or at home. ,2019-08-30 11:51:39,133,123
640,AXID3RPK6NZT6,4,411,There will be a questionnaire to fill out for this study.,2019-08-30 11:51:40,143,123
641,AXID3RPK6NZT6,4,433,We will also be sharing your data with other research groups.,2019-08-30 11:52:09,143,123
642,A13T8GV5PDF82B,3,341,None of the information collected or results of the study published will identify you personally.,2019-08-30 11:52:12,133,123
643,A13T8GV5PDF82B,3,343,All personal details will be locked and only accessible by members of the University of Southampton research team.,2019-08-30 11:53:01,133,123
644,AXID3RPK6NZT6,3,324,"You can complete the form now, or do it at home later.",2019-08-30 11:54:50,133,123
645,AXID3RPK6NZT6,3,341,You will remain anonymous in all data collected.,2019-08-30 11:55:19,133,123
646,AXID3RPK6NZT6,3,343,All of your personal data will be securely stored and only acessed by the research team.,2019-08-30 11:55:52,133,123
647,AEQ0FXD00UB2Z,3,324,"The questionnaire can be completed at the end of the session, or at home and returned in the freepost envelope provided.",2019-08-30 11:56:07,133,123
648,AEQ0FXD00UB2Z,3,341,"None of the information that is collected during the study, nor the results will identify you personally.",2019-08-30 11:57:11,133,123
649,A300NSYGWVGOMM,3,324,"Please complete the questionnaire when the workshop ends, either here or at home and return it in the provided freepost envelope.",2019-08-30 11:57:43,133,123
650,AEQ0FXD00UB2Z,3,343,"All personal details (e.g. name and address) will be stored separately in locked cabinets, on password protected computers, only accessible by members of the University of Southampton research team.",2019-08-30 11:58:22,133,123
651,A300NSYGWVGOMM,3,341,You cannot be identified by any information we collect or publish.,2019-08-30 11:58:36,133,123
652,A300NSYGWVGOMM,3,343,Your personal details can only be accessed by members of this research team. It is all stored securely in filing cabinets or on password protected computers.,2019-08-30 11:59:50,133,123
653,A1S25NBTJQC64E,4,406,A member of your medical team will go through the leaflet and answer any questions you have.,2019-08-30 12:03:05,143,123
654,AEQ0FXD00UB2Z,4,406,The research member of your clinical team will go through the information sheet with you and answer any questions you have.,2019-08-30 12:03:23,143,123
655,A1S25NBTJQC64E,4,411,Participants will complete a questionnaire about men's health and well-being after diagnosis and treatment.,2019-08-30 12:04:09,143,123
656,AEQ0FXD00UB2Z,4,411,"We will ask participants to complete questionnaires, to find out how men's health and wellbeing is after diagnosis and treatment.",2019-08-30 12:04:16,143,123
657,AEQ0FXD00UB2Z,4,433,"Additionally, we are gathering information for the TrueNTH Global Registry project, that is routinely collected by the NHS, such as clinical and treatment details, from both medical records and national databases.",2019-08-30 12:06:02,143,123
658,A1S25NBTJQC64E,4,433,"We're collecting information for the TrueNTH Global Registry project, collected routinely by the NHS, such as clinical and treatment details from records and databases from UK bodies.",2019-08-30 12:09:05,143,123
659,A1UYK7SUH7SQ6W,4,406,The research nurse will answer any questions you have from the information sheet,2019-08-30 12:18:46,143,123
660,A2FXX3H2NQCQB3,4,406,the research nurse or member of your clinical team will answer any questions you have.,2019-08-30 12:22:53,143,123
661,A1UYK7SUH7SQ6W,4,411,You will be asked to complete a questionnaire on men's health and well-being after diagnosis and treatment,2019-08-30 12:23:06,143,123
662,A2FXX3H2NQCQB3,4,411,We will be asking participants to answer some questions to determinate how men's health is after diagnosis and treatment,2019-08-30 12:25:32,143,123
663,A2FXX3H2NQCQB3,4,433,"we are also collecting information for the TrueNTH Global registry project that is routinely collected by the NHS, such as clinical and treatment details through all UK Information bodies.",2019-08-30 12:29:15,143,123
664,A1UYK7SUH7SQ6W,4,433,"We are also gathering information including clinical and treatment details, both through medical records and national databases, which is routinely collected by the NHS, for the TrueNTH Global Registry project",2019-08-30 12:32:39,143,123
665,A2TZH3L7RO6RFS,3,324,The questionnaire can be completed at the end of the workshop session or at home using a freepost envelope provided for return.,2019-08-30 12:35:45,133,123
666,A2TZH3L7RO6RFS,3,341,Information that is collected or the results published during the course of the study will not identify you personally.,2019-08-30 12:37:49,133,123
